Product,DFIR package,Vadim Pogulievsky (Deactivated),Vadim Pogulievsky (Deactivated),"Jan 09, 2022",37,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29895524751/DFIR+package
Product,JTBDs,Vadim Pogulievsky (Deactivated),Vadim Pogulievsky (Deactivated),"Jan 09, 2022",47,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29896409149/JTBDs
Product,DFIR UI,Vadim Pogulievsky (Deactivated),Vadim Pogulievsky (Deactivated),"Jan 06, 2022",31,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29896769601/DFIR+UI
Product,VR Integration,Vadim Pogulievsky (Deactivated),Vadim Pogulievsky (Deactivated),"Jan 09, 2022",10,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29899097275/VR+Integration
Product,VR use cases,Vadim Pogulievsky (Deactivated),Vadim Pogulievsky (Deactivated),"Jan 10, 2022",23,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29899097285/VR+use+cases
Product,Private Notes (Onboarding),Adi Peretz (Deactivated),Adi Peretz (Deactivated),"Jan 11, 2022",16,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29901553715
Product,"2022-01-12 CMS2Prob, CMS2Server Product Definitions",Adi Peretz (Deactivated),Adi Peretz (Deactivated),"Jan 13, 2022",16,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29907419207/2022-01-12+CMS2Prob%2C+CMS2Server+Product+Definitions
Product,Export EDR data into Google Chronicle,Paul Bottomley (Deactivated),Paul Bottomley (Deactivated),"Jan 18, 2022",69,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29912334425/Export+EDR+data+into+Google+Chronicle
Product,Implement User and Host timeline feature in XDL,Paul Bottomley (Deactivated),Paul Bottomley (Deactivated),"Jan 24, 2022",38,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29912334432/Implement+User+and+Host+timeline+feature+in+XDL
Product,2022-01-17 Adi / Matan Meeting notes,Adi Peretz (Deactivated),Adi Peretz (Deactivated),"Jan 17, 2022",13,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29912531004
Product,2022-01-17 Adi / Or Meeting notes,Adi Peretz (Deactivated),Adi Peretz (Deactivated),"Jan 17, 2022",7,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29912793168
Product,Next-gen Threat Hunting experience across EDR/XDR,Paul Bottomley (Deactivated),Paul Bottomley (Deactivated),"May 09, 2022",750,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29912956945
Product,Phase 1 - Enhancements,Paul Bottomley (Deactivated),Paul Bottomley (Deactivated),"May 09, 2022",94,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29912956952/Phase+1+-+Enhancements
Product,IOC Search,Paul Bottomley (Deactivated),Paul Bottomley (Deactivated),"Mar 16, 2022",332,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29913022484/IOC+Search
Product,Assessment Writing Guidelines,Don Croad (Deactivated),Don Croad (Deactivated),"Jan 27, 2022",27,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29916627111/Assessment+Writing+Guidelines
Product,Export EDR data into Chronicle (PoC),Paul Bottomley (Deactivated),Paul Bottomley (Deactivated),"Mar 24, 2022",169,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29918232603
Product,CWPP Dashboard,Moran Huri,Moran Huri,"Mar 16, 2022",68,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29918363680/CWPP+Dashboard
Product,Phase 0 - PoC/MVP,Paul Bottomley (Deactivated),Paul Bottomley (Deactivated),"May 09, 2022",210,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29918396455
Product,API Search against Chronicle,Paul Bottomley (Deactivated),Paul Bottomley (Deactivated),"Feb 16, 2022",161,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29918691355/API+Search+against+Chronicle
Product,IOC Search - Domain and IP,Paul Bottomley (Deactivated),Paul Bottomley (Deactivated),"Apr 25, 2022",318,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29919215641/IOC+Search+-+Domain+and+IP
Product,Event Search - User login,Paul Bottomley (Deactivated),Paul Bottomley (Deactivated),"Apr 28, 2022",512,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29919248402/Event+Search+-+User+login
Product,Writing Course Objectives,Don Croad (Deactivated),Don Croad (Deactivated),"Feb 08, 2022",20,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29923115105/Writing+Course+Objectives
Product,CWPP Backlog,Roy Asulin (Deactivated),Roy Asulin (Deactivated),"Jan 24, 2022",29,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29924229249/CWPP+Backlog
Product,test,Roy Asulin (Deactivated),Roy Asulin (Deactivated),"Jan 24, 2022",12,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29924884590/test
Product,Federation model,Paul Bottomley (Deactivated),Paul Bottomley (Deactivated),"May 11, 2022",19,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29935730924/Federation+model
Product,CLI-based Search,Paul Bottomley (Deactivated),Paul Bottomley (Deactivated),"May 09, 2022",40,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29936255525/CLI-based+Search
Product,Event based Search,Paul Bottomley (Deactivated),Paul Bottomley (Deactivated),"May 09, 2022",395,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29937008697/Event+based+Search
Product,CX Team February 2022 Planning,Jeremy Brown,Jeremy Brown,"Feb 03, 2022",12,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29943169109/CX+Team+February+2022+Planning
Product,CWPP,Lotem Guy (Deactivated),Lotem Guy (Deactivated),"Feb 07, 2022",28,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29947626541/CWPP
Product,CWPP Design Partners,Lotem Guy (Deactivated),Lotem Guy (Deactivated),"Apr 13, 2022",84,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29949001733/CWPP+Design+Partners
Product,Copyright and Confidentiality Notices on Documents,Eli Stutz,Eli Stutz,"Feb 14, 2022",5,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29957783597/Copyright+and+Confidentiality+Notices+on+Documents
Product,Event search - Process,Paul Bottomley (Deactivated),Paul Bottomley (Deactivated),"May 23, 2022",221,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29958471727/Event+search+-+Process
Product,General Documentation/KB Writing Style,Jeremy Brown,Jeremy Brown,"Feb 22, 2022",4,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29968531549
Product,Detection & Response Beta Programs,Siri Oaklander (Deactivated),Siri Oaklander (Deactivated),"Feb 27, 2022",31,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29978788116
Product,Event search - Network Connection,Paul Bottomley (Deactivated),Hila Cohen-Gadol (Deactivated),"May 19, 2022",276,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29982851083/Event+search+-+Network+Connection
Product,CMS2Probe Sensor Telemetry Requirements,Adi Peretz (Deactivated),Tomer Azankot,"Mar 30, 2022",198,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29983801461/CMS2Probe+Sensor+Telemetry+Requirements
Product,CX Team March 2022 Planning,Jeremy Brown,Jeremy Brown,"Mar 02, 2022",8,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29984227412/CX+Team+March+2022+Planning
Product,IOC Search - Hash,Paul Bottomley (Deactivated),Paul Bottomley (Deactivated),"Apr 26, 2022",190,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29986586727/IOC+Search+-+Hash
Product,Event search - User activities,Paul Bottomley (Deactivated),Paul Bottomley (Deactivated),"May 25, 2022",72,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29986914422/Event+search+-+User+activities
Product,WiP - Response Framework Requirements,Siri Oaklander (Deactivated),Siri Oaklander (Deactivated),"Apr 08, 2022",7,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29990453260/WiP+-+Response+Framework+Requirements
Product,Response,Siri Oaklander (Deactivated),Siri Oaklander (Deactivated),"Mar 07, 2022",7,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29990518797/Response
Product,CMS2Server Telemetry Monitoring,Adi Peretz (Deactivated),Adi Peretz (Deactivated),"Jul 17, 2022",178,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/29997858955/CMS2Server+Telemetry+Monitoring
Product,Possible Issue Definitions When Monitoring Security Rules Coverage and Performance,Adi Peretz (Deactivated),Adi Peretz (Deactivated),"Mar 14, 2022",20,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30002774033/Possible+Issue+Definitions+When+Monitoring+Security+Rules+Coverage+and+Performance
Product,Handover - PIP and PRP (Limor to Mika),Limor Wainstein (Deactivated),Limor Wainstein (Deactivated),"Mar 30, 2022",63,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30004740227
Product,CMS2Prob Product Requirements,Adi Peretz (Deactivated),Adi Peretz (Deactivated),"Mar 27, 2022",32,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30022959644/CMS2Prob+Product+Requirements
Product,Competitor research,Jason Bailey (Deactivated),Jason Bailey (Deactivated),"Mar 29, 2022",8,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30026694764/Competitor+research
Product,Windows - File Events & Registry Events rollout,Siri Oaklander (Deactivated),Siri Oaklander (Deactivated),"Jun 01, 2022",127,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30034428324
Product,CX Team April 2022 Agile Planning,Jeremy Brown,Jeremy Brown,"Apr 06, 2022",5,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30036820598/CX+Team+April+2022+Agile+Planning
Product,Application Inventory,Jenny Mor,Jenny Mor,"Apr 12, 2022",15,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30042751579/Application+Inventory
Product,2022 KEY Customers RFEs & Escalations,Lotem Guy (Deactivated),Jonathan Ong,"Jul 07, 2022",662,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30044618879
Product,2022-04-13 Wyndham - Michael & Tarik,Lotem Guy (Deactivated),Lotem Guy (Deactivated),"Apr 13, 2022",13,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30045012329
Product,2022-04-12 Jackson - Melissa Terwilliger - Senior Security Engineer,Lotem Guy (Deactivated),Lotem Guy (Deactivated),"Apr 13, 2022",38,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30045569058/2022-04-12+Jackson+-+Melissa+Terwilliger+-+Senior+Security+Engineer
Product,"2022-04-14 Colgate Palmolive - Alex Schuchman
 - CISO",Lotem Guy (Deactivated),Lotem Guy (Deactivated),"Apr 14, 2022",25,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30047305810/2022-04-14+Colgate+Palmolive+-+Alex+Schuchman%0A+-+CISO
Product,Event Search - Email,Sivan Omer (Deactivated),Paul Bottomley (Deactivated),"Jan 30, 2023",174,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30048551761/Event+Search+-+Email
Product,CX Team April 2022 Retrospective,Jeremy Brown,Michael Goldberg (Deactivated),"May 02, 2022",20,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30051074253/CX+Team+April+2022+Retrospective
Product,2022-04-26 EMEA Leadership Conference,Lotem Guy (Deactivated),Lotem Guy (Deactivated),"Apr 28, 2022",37,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30060675115/2022-04-26+EMEA+Leadership+Conference
Product,Event search - Registry,Paul Bottomley (Deactivated),Paul Bottomley (Deactivated),"Apr 28, 2022",9,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30062248024/Event+search+-+Registry
Product,Event search - File,Paul Bottomley (Deactivated),Paul Bottomley (Deactivated),"May 11, 2022",82,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30062444618/Event+search+-+File
Product,Event search - Image load,Paul Bottomley (Deactivated),Paul Bottomley (Deactivated),"May 11, 2022",43,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30062805072/Event+search+-+Image+load
Product,CX Team May 2022 Agile Planning,Jeremy Brown,Jeremy Brown,"Jun 01, 2022",7,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30065983681/CX+Team+May+2022+Agile+Planning
Product,Malopsphere++,Paul Bottomley (Deactivated),Paul Bottomley (Deactivated),"May 20, 2022",106,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30068768778
Product,RSA 2022 Demo,Vadim Pogulievsky (Deactivated),Vadim Pogulievsky (Deactivated),"May 10, 2022",11,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30076043275/RSA+2022+Demo
Product,Sandbox,Omri Manor (Deactivated),Omri Manor (Deactivated),"May 16, 2022",36,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30082793521/Sandbox
Product,CX Team May 2022 Retrospective,Jeremy Brown,Jeremy Brown,"May 18, 2022",4,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30087217251/CX+Team+May+2022+Retrospective
Product,2022-05-10 SCM - Nick LaPointe,Lotem Guy (Deactivated),Lotem Guy (Deactivated),"May 22, 2022",7,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30092329963/2022-05-10+SCM+-+Nick+LaPointe
Product,2022 Customers & Field Feedback,Lotem Guy (Deactivated),Lotem Guy (Deactivated),"May 22, 2022",6,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30092526399
Product,Malop Management: Malop Details page UX requirements,Vadim Pogulievsky (Deactivated),Vadim Pogulievsky (Deactivated),"Jul 28, 2022",139,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30092527755/Malop+Management%3A+Malop+Details+page+UX+requirements
Product,CX Team June 2022 Agile Planning,Jeremy Brown,Jeremy Brown,"Jul 07, 2022",9,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30104289330/CX+Team+June+2022+Agile+Planning
Product,Sensor Health Monitoring Using PylumInfo Data,Adi Peretz (Deactivated),Adi Peretz (Deactivated),"Jun 07, 2022",18,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30107697153/Sensor+Health+Monitoring+Using+PylumInfo+Data
Product,Uninstall End-to-End Workflow,Sherry Li (Deactivated),Sherry Li (Deactivated),"Jun 13, 2022",12,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30115168284/Uninstall+End-to-End+Workflow
Product,BitDefender Visibility & Tunability Requierments,Adi Peretz (Deactivated),Adi Peretz (Deactivated),"Jun 14, 2022",14,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30115430478
Product,Machine Isolation,Omri Manor (Deactivated),Omri Manor (Deactivated),"Jun 22, 2022",83,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30117396540/Machine+Isolation
Product,Malop Platform,Ram Golla (Deactivated),Ram Golla (Deactivated),"Jun 17, 2022",9,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30122311761/Malop+Platform
Product,Malop Severity,Ram Golla (Deactivated),Ram Golla (Deactivated),"Jun 17, 2022",63,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30122311768/Malop+Severity
Product,Current R&D Projects in Development,Jeremy Brown,Jeremy Brown,"Apr 10, 2023",14,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30127227058
Product,2022-06-16 - Kuhn - Aurelien Bouvard,Nir Yunger,Nir Yunger,"Jun 23, 2022",8,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30129094657/2022-06-16+-+Kuhn+-+Aurelien+Bouvard
Product,2022-05-16 SCM - Nick LaPointe,Nir Yunger,Nir Yunger,"Jun 23, 2022",9,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30129094664/2022-05-16+SCM+-+Nick+LaPointe
Product,CMS - Security Content Management,Adi Peretz (Deactivated),Adi Peretz (Deactivated),"Jun 26, 2022",16,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30130340299/CMS+-+Security+Content+Management
Product,MITRE ATT&CK View,Adi Peretz (Deactivated),Adi Peretz (Deactivated),"Jun 26, 2022",55,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30130340320
Product,Registry Events Re-Enablement plan,Jenny Mor,Jenny Mor,"Jul 07, 2022",22,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30133453119/Registry+Events+Re-Enablement+plan
Product,June 2022 - KEY Customers RFEs & Escalations (PLEASE DO NOT EDIT),Lotem Guy (Deactivated),Lotem Guy (Deactivated),"Jul 04, 2022",60,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30138630167
Product,CX Team July 2022 Agile Planning,Jeremy Brown,Jeremy Brown,"Jul 07, 2022",6,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30144692290/CX+Team+July+2022+Agile+Planning
Product,T3 JTBD,Vadim Pogulievsky (Deactivated),Ram Golla (Deactivated),"Sept 26, 2022",26,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30146824734/T3+JTBD
Product,T2 JTBD,Vadim Pogulievsky (Deactivated),Vadim Pogulievsky (Deactivated),"Jul 20, 2022",23,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30146857527/T2+JTBD
Product,T1 JTBD,Vadim Pogulievsky (Deactivated),Ram Golla (Deactivated),"Sept 15, 2022",24,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30146988268/T1+JTBD
Product,Windows File Events Rollout - Q3 2022,Jenny Mor,Jenny Mor,"Aug 03, 2022",83,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30148001807/Windows+File+Events+Rollout+-+Q3+2022
Product,Linux Process Collection Improvements,Jenny Mor,Jenny Mor,"Sept 18, 2022",33,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30156685481/Linux+Process+Collection+Improvements
Product,Q4 roadmap planning,Adi Yankovitz,Adi Yankovitz,"Aug 15, 2022",105,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30163435537/Q4+roadmap+planning
Product,CX Team Agile Planning - August 2022,Jeremy Brown,Jeremy Brown,"Aug 03, 2022",4,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30174740564/CX+Team+Agile+Planning+-+August+2022
Product,Unified Threat Hunting experience (EDR),Paul Bottomley (Deactivated),Paul Bottomley (Deactivated),"Aug 25, 2022",34,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30196432937
Product,Staging Environment for Testing EDR rules,Adi Peretz (Deactivated),Adi Peretz (Deactivated),"Aug 30, 2022",16,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30204330566/Staging+Environment+for+Testing+EDR+rules
Product,CX Team September 2022 Agile Planning,Jeremy Brown,Jeremy Brown,"Sept 08, 2022",11,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30218223696/CX+Team+September+2022+Agile+Planning
Product,Security Roadmap Session,Adi Peretz (Deactivated),Adi Peretz (Deactivated),"Sept 14, 2022",17,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30228152370/Security+Roadmap+Session
Product,CX Team October 2022 Agile Planning,Jeremy Brown,Jeremy Brown,"Oct 06, 2022",2,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30262329461/CX+Team+October+2022+Agile+Planning
Product,CX Team September 2022 Retrospective,Jeremy Brown,Jeremy Brown,"Oct 19, 2022",1,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30281302078/CX+Team+September+2022+Retrospective
Product,How to Publish a GSOC Threat Alert/Analysis on Nest,Eli Stutz,Eli Stutz,"Nov 29, 2022",49,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30331895834
Product,PD (ProbeDist + CMS2P + CMS) User HL PRD (WIP),Dani Koretsky,Dani Koretsky,"Nov 30, 2022",25,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30332289224
Product,Product Brief template,Anat Kutner (Deactivated),Adi Yankovitz,"Dec 14, 2022",41,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30343233608/Product+Brief+template
Product,PRD Template,Anat Kutner (Deactivated),Dani Koretsky,"Dec 14, 2023",144,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30344413191/PRD+Template
Product,JET (CX) Team Agile Planning December 2022,Jeremy Brown,Jeremy Brown,"Dec 21, 2022",5,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30350803038/JET+%28CX%29+Team+Agile+Planning+December+2022
Product,SERAPH (CMS2P) - MVP PRD January 2023,Dani Koretsky,Dudu Oliel,"Aug 06, 2023",173,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30355095553/SERAPH+%28CMS2P%29+-+MVP+PRD+January+2023
Product,2023 Roadmap planning,Adi Yankovitz,Adi Yankovitz,"Dec 29, 2022",42,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30355194000/2023+Roadmap+planning
Product,PRD template - Product,Adi Yankovitz,Adi Yankovitz,"Jan 24, 2024",31,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30355652615/PRD+template+-+Product
Product,JET (CX) Team Agile Planning January 2023,Jeremy Brown,Jeremy Brown,"Jan 11, 2023",2,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30366236724/JET+%28CX%29+Team+Agile+Planning+January+2023
Product,Install/Upgrading Sphinx,Jeremy Brown,Eli Stutz,"Aug 22, 2023",23,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30366597181
Product,JET (CX) Team Agile Planning February 2023,Jeremy Brown,Jeremy Brown,"Feb 08, 2023",8,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30396088705/JET+%28CX%29+Team+Agile+Planning+February+2023
Product,Self Service Uninstall Password PRD - March 2023,Dani Koretsky,Dani Koretsky,"Mar 08, 2023",83,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30420926586/Self+Service+Uninstall+Password+PRD+-+March+2023
Product,JET (CX) Team Agile Planning March 2023,Jeremy Brown,Jeremy Brown,"Mar 09, 2023",3,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30427742258/JET+%28CX%29+Team+Agile+Planning+March+2023
Product,"PRD - Sensor Actions screen, March 2023",Dani Koretsky,Dani Koretsky,"Jan 24, 2024",32,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30437081089/PRD+-+Sensor+Actions+screen%2C+March+2023
Product,"[Draft] PRD - AVD/VDI EP platform support MVP, March 2023",Dani Koretsky,Dani Koretsky,"Mar 21, 2023",20,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30437113857
Product,JET (CX) Team Agile Planning April 2023,Jeremy Brown,Eli Stutz,"Apr 17, 2023",3,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30455693393/JET+%28CX%29+Team+Agile+Planning+April+2023
Product,SERAPH High Scale + Safe (CMS2P) - 1.0 PRD (MVP2) May 2023,Dani Koretsky,Dani Koretsky,"Feb 05, 2024",242,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30473715733
Product,JET (CX) Team Agile Planning May 2023,Jeremy Brown,Jeremy Brown,"Jul 20, 2023",5,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30476435515/JET+%28CX%29+Team+Agile+Planning+May+2023
Product,Roadmap archive,Adi Yankovitz,Adi Yankovitz,"May 29, 2023",4,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30489871875/Roadmap+archive
Product,H2/2023 roadmap,Adi Yankovitz,Adi Yankovitz,"Nov 08, 2023",130,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30490394715
Product,CX Team Agile Planning June 2023,Jeremy Brown,Eli Stutz,"Jun 19, 2023",4,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30505795833/CX+Team+Agile+Planning+June+2023
Product,Release Notes Process - Known and Fixed Issues,Eli Stutz,Eli Stutz,"Jul 05, 2023",89,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30511169588/Release+Notes+Process+-+Known+and+Fixed+Issues
Product,"Anti Malware ""Mark as FP workflow"" - Response action - WIP",Nir Yunger,Nir Yunger,"Aug 31, 2023",130,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30531977282
Product,"Anti malware - changes to ""Download signatures every X minutes""",Nir Yunger,Nir Yunger,"Jul 13, 2023",13,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30533058823
Product,PRD Sensor Upgrade - Automatic Upgrade Policy,Dani Koretsky,Dani Koretsky,"Dec 03, 2023",216,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30534500356/PRD+Sensor+Upgrade+-+Automatic+Upgrade+Policy
Product,JET (CX) Team Agile Planning July 2023,Jeremy Brown,Jeremy Brown,"Jul 20, 2023",5,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30538498152/JET+%28CX%29+Team+Agile+Planning+July+2023
Product,[Draft] PRD - Anti Tampering - Self Protect GA blockers,Dani Koretsky,Dani Koretsky,"Nov 16, 2023",66,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30543052801
Product,DRAFT - Cybereason smart (Prevent) MalOps,Nir Yunger,Nir Yunger,"Dec 03, 2023",54,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30546985007/DRAFT+-+Cybereason+smart+%28Prevent%29+MalOps
Product,[Draft] Stop Self-Protect,Ronny Lev-Or,Ronny Lev-Or,"Jan 25, 2024",7,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30549049377
Product,[Draft] Stopping Self-Protect from the Sensor Windows Installer,Ronny Lev-Or,Ronny Lev-Or,"Jan 25, 2024",24,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30549049389
Product,Global Reputation Blocking,David Moss,David Moss,"Oct 19, 2023",84,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30551933002/Global+Reputation+Blocking
Product,Draft - PRD for Mac BEP,Nir Yunger,Nir Yunger,"Sept 12, 2023",63,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30552195073/Draft+-+PRD+for+Mac+BEP
Product,JET (CX) Team Agile Planning August 2023,Jeremy Brown,Jeremy Brown,"Aug 09, 2023",4,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30552850463/JET+%28CX%29+Team+Agile+Planning+August+2023
Product,Data & Cost Reduction - initial outline,Jenny Mor,Jenny Mor,"Oct 05, 2023",41,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30553538670
Product,PRD Endpoint UI - Mac then Windows,Dani Koretsky,Tomer Azankot,"Jan 30, 2024",100,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30553964545/PRD+Endpoint+UI+-+Mac+then+Windows
Product,PRD Project: Mac Platform OS Support & Anti Tampering,Dani Koretsky,Dani Koretsky,"Aug 15, 2023",49,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30556979207
Product,[Draft] PRD for EDR MacOS ramp up,Jenny Mor,Jenny Mor,"Aug 17, 2023",38,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30556979255
Product,PRDs EPP Platform,Dani Koretsky,Dani Koretsky,"Aug 15, 2023",10,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30557208583/PRDs+EPP+Platform
Product,Apple Cupertino Partner Handoff,Dani Koretsky,Dani Koretsky,"Sept 21, 2023",21,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30567006270/Apple+Cupertino+Partner+Handoff
Product,PRD - Vulnerability Management,Jenny Mor,Jenny Mor,"Sept 11, 2023",68,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30573559917/PRD+-+Vulnerability+Management
Product,Ransom-note detection,David Moss,David Moss,"Sept 10, 2023",30,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30580146511/Ransom-note+detection
Product,Documentation Updates Policy: Versions and Frequency,Eli Stutz,Eli Stutz,"Dec 07, 2023",55,https://cybereason.atlassian.net/wiki//spaces/PROD/pages/30588961027/Documentation+Updates+Policy%3A+Versions+and+Frequency
